References:	 ['ElMiron', 'Mota', 'Ust_Ishim', 'Kostenki14', 'GoyetQ116-1', 'Vestonice16', 'MA1', 'Villabruna', 'EHG', 'CHG', 'Natufian', 'Greece_N', 'Levant_N']
target	feasible	Anatolia_N	Armenia_ChL	Steppe_MLBA	Tunisia_N	Megiddo_MLBA_original	prob	nested-p	nested_p_with_Anatolia_N	nested_p_with_Armenia_ChL	nested_p_with_Steppe_MLBA	nested_p_with_Tunisia_N	nested_p_with_Megiddo_MLBA_original	valid
Italy_Sicily_Punic_I4798	False	-4.606	0	0	0	5.606	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_I4798	False	0	1.356	-0.356	0	0	1.31225e-15	0.0	0.0	0	0	1.0	1.0	False
Italy_Sicily_Punic_I4798	True	0	0.905	0	0.095	0	1.00676e-18	0.0	0.0	0	1.0	0	2.3314683517128287e-15	False
Italy_Sicily_Punic_I4798	True	0	0.428	0	0	0.572	2.75952e-07	9.528395850111337e-10	1.7953857289754183e-09	0	1.0	0.06567256367675478	0	True
Italy_Sicily_Punic_I4798	True	0	0	0.651	0.349	0	0	0.0	0.0	0.0	0	0	0.0	False
Italy_Sicily_Punic_I4798	True	0	0	0.249	0	0.751	0.000608958	1.1694192926570146e-05	8.916245466394912e-07	1.0	0	0.10136083882161073	0	True
Italy_Sicily_Punic_I4798	False	0	0	0	-0.061	1.061	1.63115e-13	1.1102230246251565e-16	2.7213381603719e-07	1.6521795043189513e-09	1.2023715356690445e-13	0	0	False
Italy_Sicily_Punic_I4798	True	1.000	0	0	0	0	7.28585e-10	1.7391643680753077e-12	0	6.469269564490787e-13	2.7911006839076435e-13	0.007392644782629021	1.0	False
Italy_Sicily_Punic_I4798	True	0	1.000	0	0	0	5.61967e-20	0.0	0.0	0	7.088201244842551e-07	0.0028423518255630276	1.1102230246251565e-16	False
Italy_Sicily_Punic_I4798	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Italy_Sicily_Punic_I4798	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_I4798	True	0	0	0	0	1.000	1.60311e-13	1.1102230246251565e-16	1.0	2.7097963872790842e-09	1.3722356584366935e-13	0.11948947169763202	0	True
Italy_Sicily_Punic_I4799	False	0.796	-0.277	0.454	0.025	0.002	0.250813	nan	0	0	0	0	0	False
Italy_Sicily_Punic_I4799	False	0.798	-0.272	0.448	0.025	0	0.309152	0.5686182086635947	0	0	0	0	0.5686182086635947	False
Italy_Sicily_Punic_I4799	False	0.768	-0.341	0.485	0	0.087	0.34617	1.0	0	0	0	1.0	0	False
Italy_Sicily_Punic_I4799	False	1.099	0.601	0	0.108	-0.809	0.000130244	1.746034149818776e-06	0	0	1.746034149818776e-06	0	0	False
Italy_Sicily_Punic_I4799	False	0.848	0	0.331	0.040	-0.219	0.12873	0.05719191651464184	0	0.05719191651464184	0	0	0	False
Italy_Sicily_Punic_I4799	False	0	-1.247	0.911	-0.144	1.480	9.44073e-05	1.1518621522155215e-06	1.1518621522155215e-06	0	0	0	0	False
Italy_Sicily_Punic_I4799	False	0.799	-0.239	0.440	0	0	0.341401	0.6056215457290111	0	0	0	0.4102762687606333	0.28229665258331416	False
Italy_Sicily_Punic_I4799	True	0.552	0.446	0	0.003	0	1.76067e-08	9.52515843977153e-11	0	0	1.2936873794444637e-11	0	1.3910535523464773e-06	False
Italy_Sicily_Punic_I4799	False	0.887	0.589	0	0	-0.476	1.05549e-05	1.8957141945108447e-07	0	0	2.4381208829638013e-08	0.0044240843792568985	0	False
Italy_Sicily_Punic_I4799	True	0.674	0	0.321	0.004	0	0.0401409	0.012258937698317762	0	0.0035946708362272206	0	0	0.022769565489718868	False
Italy_Sicily_Punic_I4799	False	0.799	0	0.328	0	-0.127	0.130849	0.08954625245349068	0	0.02565680946313753	0	0.271530259796	0	False
Italy_Sicily_Punic_I4799	False	1.378	0	0	0.118	-0.496	1.35636e-16	0.0	0	7.771561172376096e-16	0.0	0	0	False
Italy_Sicily_Punic_I4799	False	0	1.475	-0.430	-0.045	0	0	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_I4799	False	0	0.787	-0.025	0	0.264	0	0.0	0.0	0	0	0.0	0	False
Italy_Sicily_Punic_I4799	False	0	0.566	0	-0.055	0.488	5.87338e-19	0.0	0.0	0	0.0	0	0	False
Italy_Sicily_Punic_I4799	False	0	0	0.351	-0.074	0.723	1.41669e-10	3.844702334276917e-13	2.512434704726729e-13	7.060751872067783e-09	0	0	0	False
Italy_Sicily_Punic_I4799	True	0.566	0.434	0	0	0	3.82058e-08	4.5122505731853835e-10	0	0	1.554700812533838e-11	0.5728120578996206	8.20699357916288e-05	True
Italy_Sicily_Punic_I4799	True	0.668	0	0.330	0	0	0.0642224	0.034746857293807776	0	0.005772448802431218	0	1.0	0.051344498945110284	True
Italy_Sicily_Punic_I4799	True	0.949	0	0	0.051	0	2.31368e-17	0.0	0	4.015343613161804e-12	0.0	0	0.011076515530181186	False
Italy_Sicily_Punic_I4799	False	-7.907	0	0	0	8.907	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_I4799	False	0	1.205	-0.205	0	0	7.09539e-24	0.0	0.0	0	0	1.0	1.0	False
Italy_Sicily_Punic_I4799	True	0	0.960	0	0.040	0	4.65655e-24	0.0	0.0	0	1.0	0	1.2365739987529878e-07	False
Italy_Sicily_Punic_I4799	True	0	0.614	0	0	0.386	2.16083e-19	0.0	0.0	0	1.0	0.02769425930848246	0	False
Italy_Sicily_Punic_I4799	True	0	0	0.748	0.252	0	0	0.0	0.0	0.0	0	0	0.0	False
Italy_Sicily_Punic_I4799	True	0	0	0.351	0	0.649	2.26008e-11	9.825473767932635e-14	1.7430501486614958e-14	1.0	0	0.01103296447586033	0	False
Italy_Sicily_Punic_I4799	False	0	0	0	-0.090	1.090	0	0.0	0.0	2.6645352591003757e-15	0.0	0	0	False
Italy_Sicily_Punic_I4799	True	1.000	0	0	0	0	2.26619e-17	0.0	0	1.255218151641202e-12	0.0	0.10693116638466849	1.0	True
Italy_Sicily_Punic_I4799	True	0	1.000	0	0	0	1.17576e-23	0.0	0.0	0	0.19320597481263901	0.3734960537808907	1.0105095981094436e-06	True
Italy_Sicily_Punic_I4799	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Italy_Sicily_Punic_I4799	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_I4799	True	0	0	0	0	1.000	0	0.0	1.0	1.4432899320127035e-15	0.0	0.014273481463175974	0	False
Italy_Sicily_Punic_I4800	False	0.333	-0.340	0.360	0.091	0.557	0.332666	nan	0	0	0	0	0	False
Italy_Sicily_Punic_I4800	True	0.615	0.013	0.209	0.162	0	0.0528514	0.00573734832517081	0	0	0	0	0.00573734832517081	False
Italy_Sicily_Punic_I4800	False	0.173	-0.558	0.456	0	0.928	0.207531	0.0838319231227338	0	0	0	0.0838319231227338	0	False
Italy_Sicily_Punic_I4800	False	0.538	0.352	0	0.144	-0.035	0.00114778	1.787762926319658e-05	0	0	1.787762926319658e-05	0	0	False
Italy_Sicily_Punic_I4800	True	0.443	0	0.207	0.122	0.228	0.101524	0.018821765501361942	0	0.018821765501361942	0	0	0	False
Italy_Sicily_Punic_I4800	False	0	-0.636	0.496	0.021	1.118	0.0946573	0.016469895786526134	0.016469895786526134	0	0	0	0	False
Italy_Sicily_Punic_I4800	True	0.659	0.215	0.126	0	0	1.49779e-06	1.0306407949300933e-08	0	0	0	6.698574372965282e-08	6.133054952783823e-09	False
Italy_Sicily_Punic_I4800	True	0.513	0.341	0	0.146	0	0.00175239	7.613518863780477e-05	0	0	0.000760598340872165	0	0.4530540161440333	False
Italy_Sicily_Punic_I4800	True	0.293	0.312	0	0	0.396	4.56367e-06	3.951837834748062e-08	0	0	2.4456689118323993e-08	7.461763331984006e-05	0	False
Italy_Sicily_Punic_I4800	True	0.621	0	0.222	0.157	0	0.053814	0.011367464445529274	0	0.2500543534173101	0	0	0.06378995687029321	False
Italy_Sicily_Punic_I4800	True	0.249	0	0.196	0	0.555	0.00665637	0.00048469050729815777	0	0.0004590666582154901	0	0.0017971334112666382	0	False
Italy_Sicily_Punic_I4800	True	0.439	0	0	0.095	0.466	1.04992e-08	3.034161810688829e-11	0	4.2453695781041745e-08	5.705380612397448e-11	0	0	False
Italy_Sicily_Punic_I4800	False	0	1.281	-0.381	0.100	0	1.55051e-21	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_I4800	False	0	-0.721	0.531	0	1.170	7.32184e-23	0.0	0.0	0	0	0.0	0	False
Italy_Sicily_Punic_I4800	True	0	0.295	0	0.044	0.662	2.16976e-07	1.036931429609922e-09	1.6446373436451722e-06	0	2.395666443000266e-09	0	0	False
Italy_Sicily_Punic_I4800	True	0	0	0.205	0.049	0.746	0.000827845	2.7868877320647023e-05	8.435910510173894e-05	9.548221920319122e-05	0	0	0	False
Italy_Sicily_Punic_I4800	True	0.610	0.390	0	0	0	3.76488e-07	3.802166692601361e-09	0	0	0.020973415583739885	1.5031148585809007e-06	0.0046340269328659645	False
Italy_Sicily_Punic_I4800	True	0.752	0	0.247	0	0	3.26359e-06	4.9213439434758754e-08	0	0.7759467882781483	0	1.272226703985524e-07	3.3620222963381963e-06	False
Italy_Sicily_Punic_I4800	True	0.820	0	0	0.180	0	2.72565e-09	1.2767453760886838e-11	0	3.7085670090419853e-09	2.201250293154544e-11	0	0.021325424355998268	False
Italy_Sicily_Punic_I4800	False	-7.719	0	0	0	8.719	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_I4800	False	0	1.426	-0.426	0	0	2.54328e-19	0.0	1.1102230246251565e-16	0	0	1.0	1.0	False
Italy_Sicily_Punic_I4800	True	0	0.807	0	0.193	0	5.50752e-19	0.0	0.0	0	1.0	0	3.219646771412954e-15	False
Italy_Sicily_Punic_I4800	True	0	0.304	0	0	0.696	1.1348e-07	9.348276597265226e-10	0.0009689385284961105	0	1.0	0.05760606878140617	0	True
Italy_Sicily_Punic_I4800	True	0	0	0.560	0.440	0	0	0.0	0.0	0.0	0	0	0.0	False
Italy_Sicily_Punic_I4800	True	0	0	0.205	0	0.795	0.000984451	5.949743464128687e-05	0.00848565288214942	1.0	0	0.2701470844410149	0	True
Italy_Sicily_Punic_I4800	True	0	0	0	0.031	0.969	2.99939e-11	7.87148124459236e-14	7.633357609371227e-05	1.8838494149076013e-06	5.1800008726843316e-11	0	0	False
Italy_Sicily_Punic_I4800	True	1.000	0	0	0	0	2.46338e-15	0.0	0	1.5483614390632283e-11	1.0652589921278377e-12	5.968228022901201e-09	1.0	False
Italy_Sicily_Punic_I4800	True	0	1.000	0	0	0	2.53156e-26	0.0	0.0	0	9.436551540176197e-10	3.997669972832796e-10	0.0	False
Italy_Sicily_Punic_I4800	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Italy_Sicily_Punic_I4800	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_I4800	True	0	0	0	0	1.000	1.96198e-10	1.0904610547868288e-12	1.0	3.656208331481725e-05	2.771985974092672e-10	1.0	0	True
Italy_Sicily_Punic_I7454	False	0.604	-0.041	0.262	0.190	-0.015	0.695998	nan	0	0	0	0	0	False
Italy_Sicily_Punic_I7454	False	0.581	-0.003	0.237	0.184	0	0.746993	0.5451927252121314	0	0	0	0	0.5451927252121314	False
Italy_Sicily_Punic_I7454	False	-0.003	-1.309	0.890	0	1.423	2.28098e-05	1.7221765347130713e-08	0	0	0	1.7221765347130713e-08	0	False
Italy_Sicily_Punic_I7454	False	0.768	0.419	0	0.232	-0.419	0.467493	0.0775744788741225	0	0	0.0775744788741225	0	0	False
Italy_Sicily_Punic_I7454	False	0.622	0	0.244	0.193	-0.060	0.77585	0.7884467342644708	0	0.7884467342644708	0	0	0	False
Italy_Sicily_Punic_I7454	False	0	-0.598	0.545	0.080	0.973	0.0664172	0.001220533327890072	0.001220533327890072	0	0	0	0	False
Italy_Sicily_Punic_I7454	True	0.707	0.077	0.216	0	0	0.00939607	0.0001345600486757359	0	0	0	2.9326242892757648e-05	1.0	False
Italy_Sicily_Punic_I7454	True	0.515	0.307	0	0.178	0	0.18653	0.01700071290868843	0	0	0.005274014395730275	0	0.024854431906166097	False
Italy_Sicily_Punic_I7454	True	0.547	0.341	0	0	0.112	0.00121672	7.885381150818382e-06	0	0	1.0	6.329112863356912e-06	0	False
Italy_Sicily_Punic_I7454	True	0.579	0	0.242	0.179	0	0.747334	0.5479890357443851	0	0.36025618425248995	0	0	0.28756213758516147	False
Italy_Sicily_Punic_I7454	True	0.414	0	0.237	0	0.349	0.0273601	0.000661169712455667	0	1.0	0	0.0001349758890250019	0	False
Italy_Sicily_Punic_I7454	True	0.739	0	0	0.185	0.076	0.00188034	1.4189617822957246e-05	0	1.170370445269242e-05	2.3886067495038077e-06	0	0	False
Italy_Sicily_Punic_I7454	False	0	0.991	-0.207	0.216	0	6.6276e-09	3.0238034298690764e-12	3.9201974999514277e-13	0	0	0	6.750355829865384e-11	False
Italy_Sicily_Punic_I7454	False	0	-0.802	0.644	0	1.158	0.075872	0.0033982319408942807	1.0	0	0	0.3401144187180104	0	False
Italy_Sicily_Punic_I7454	True	0	0.349	0	0.130	0.520	0.000141678	4.761656685614568e-07	3.4141735771875403e-07	0	1.5655382691659447e-05	0	0	False
Italy_Sicily_Punic_I7454	True	0	0	0.261	0.124	0.615	0.0113633	0.0001774183597369472	3.3608234523252456e-05	0.00903953037119487	0	0	0	False
Italy_Sicily_Punic_I7454	True	0.644	0.356	0	0	0	0.00204159	2.8400291423147372e-05	0	0	0.015089396905308083	7.891958730055215e-05	0.6300448077950893	False
Italy_Sicily_Punic_I7454	True	0.728	0	0.270	0	0	0.0136162	0.0003935761807025706	0	0.5234961276983292	0	3.6774497839009435e-05	0.058093275573471104	False
Italy_Sicily_Punic_I7454	True	0.802	0	0	0.198	0	0.0043018	7.802728847616791e-05	0	0.00024150562767821793	6.207920632994579e-06	0	1.0	False
Italy_Sicily_Punic_I7454	False	-5.113	0	0	0	6.113	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_I7454	False	0	1.389	-0.389	0	0	1.12989e-10	6.061817714453355e-14	7.909672916639465e-12	0	0	0.0006716875669582345	2.94320123828129e-13	False
Italy_Sicily_Punic_I7454	True	0	0.737	0	0.263	0	1.2958e-06	2.8875792867921746e-09	4.210279236360748e-09	0	1.0	0	0.00023130343254917918	False
Italy_Sicily_Punic_I7454	True	0	0.322	0	0	0.678	1.79613e-05	6.870099655831297e-08	0.00037037907220072164	0	6.333406722403012e-07	0.007873604876016738	0	False
Italy_Sicily_Punic_I7454	True	0	0	0.577	0.423	0	4.29212e-15	0.0	0.0	4.5103473178542686e-09	0	0	0.0	False
Italy_Sicily_Punic_I7454	True	0	0	0.256	0	0.744	0.00337917	5.6091076050646116e-05	0.005608425890286206	0.0009380590504928232	0	0.02475419637737053	0	False
Italy_Sicily_Punic_I7454	True	0	0	0	0.103	0.897	1.82717e-06	4.348978843715656e-09	1.001268175004899e-05	0.00036176576938251603	7.199417828562815e-07	0	0	False
Italy_Sicily_Punic_I7454	True	1.000	0	0	0	0	3.98499e-06	1.8100043797097953e-08	0	2.1004221338660756e-05	1.1889605885384569e-06	6.964363074790647e-06	1.0	False
Italy_Sicily_Punic_I7454	True	0	1.000	0	0	0	5.00923e-12	3.219646771412954e-15	1.344591105123527e-12	0	0.0021924592016118183	2.1847599174229515e-08	7.762208653616653e-10	False
Italy_Sicily_Punic_I7454	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Italy_Sicily_Punic_I7454	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_I7454	True	0	0	0	0	1.000	1.86368e-06	7.324464923463836e-09	1.0	0.006014343488653928	3.712190384308478e-06	0.169427674381897	0	True
Italy_Sicily_Punic_oEuropean_I7762	False	0.407	-0.400	0.908	0.004	0.081	0.171538	nan	0	0	0	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0.427	-0.307	0.872	0.008	0	0.21291	0.5076055080544517	0	0	0	0	0.5076055080544517	False
Italy_Sicily_Punic_oEuropean_I7762	False	0.426	-0.416	0.940	0	0.040	1.49736e-09	3.8824499171141724e-12	0	0	0	3.8824499171141724e-12	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	1.146	1.371	0	0.241	-1.754	1.61468e-06	1.4553559912755532e-08	0	0	1.4553559912755532e-08	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0.528	0	0.718	0.040	-0.286	0.0832472	0.05366786395113621	0	0.05366786395113621	0	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0	-0.779	1.101	-0.088	0.766	0.0397729	0.013843437549572957	0.013843437549572957	0	0	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0.452	-0.334	0.880	0	0	0.293356	0.8568434921420963	0	0	0	1.0	1.0	False
Italy_Sicily_Punic_oEuropean_I7762	False	-0.001	1.052	0	-0.045	0	3.90769e-17	0.0	0	0	0.0	0	4.263256414560601e-14	False
Italy_Sicily_Punic_oEuropean_I7762	False	0.789	1.292	0	0	-1.081	5.63683e-09	5.052769314062289e-11	0	0	1.0	9.147407179299627e-05	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0.311	0	0.699	-0.010	0	0.0229861	0.010198649188111086	0	0.003126733379990032	0	0	0.01959074210316447	False
Italy_Sicily_Punic_oEuropean_I7762	False	0.514	0	0.709	0	-0.219	0.0706159	0.06065822734184001	0	1.0	0	0.17010700871312634	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	-40.837	0	0	-8.612	50.448	1.5945e-25	0.0	0	0.0	0.0	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0	0.808	0.232	-0.039	0	1.20675e-24	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0	-0.755	1.108	0	0.647	0.0185407	0.007368803008609759	1.0	0	0	0.05239848680064019	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0	1.353	0	0.049	-0.402	2.767e-14	1.1102230246251565e-16	6.326017487623403e-11	0	1.1102230246251565e-16	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	0	0	0.725	-0.044	0.319	0.000250624	1.992570402820082e-05	2.2990360945662758e-05	7.871116680402412e-05	0	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	False	-0.007	1.008	0	0	0	3.76126e-17	0.0	0	0	0.0	0.10104320932289312	2.641553642490635e-11	False
Italy_Sicily_Punic_oEuropean_I7762	True	0.297	0	0.703	0	0	0.0341419	0.024890987395934205	0	0.00262838541684407	0	0.6654253092494995	0.052712822086500855	True
Italy_Sicily_Punic_oEuropean_I7762	True	0.978	0	0	0.022	0	0	0.0	0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_oEuropean_I7762	False	-18.060	0	0	0	19.060	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_oEuropean_I7762	True	0	0.416	0.584	0	0	8.03089e-08	2.0769758135585903e-09	5.368694377949623e-11	0	0	1.0	7.031770055121456e-09	True
Italy_Sicily_Punic_oEuropean_I7762	False	0	1.049	0	-0.049	0	1.36196e-16	0.0	1.0	0	1.0	0	0.0001646327808128012	False
Italy_Sicily_Punic_oEuropean_I7762	False	0	1.347	0	0	-0.347	9.16763e-15	0.0	1.2948815353297505e-08	0	1.1102230246251565e-16	0.026440180713559247	0	False
Italy_Sicily_Punic_oEuropean_I7762	True	0	0	0.902	0.098	0	1.08027e-09	1.4873768883205685e-11	2.8826718789787265e-11	1.0	0	0	1.7275049390974573e-08	False
Italy_Sicily_Punic_oEuropean_I7762	True	0	0	0.727	0	0.273	0.000264803	3.5695971808968885e-05	2.6523622001062286e-05	0.00024684137036379283	0	0.2044918021017208	0	True
Italy_Sicily_Punic_oEuropean_I7762	False	0	0	0	-0.178	1.178	0	0.0	0.0	0.0	0.0	0	0	False
Italy_Sicily_Punic_oEuropean_I7762	True	1.000	0	0	0	0	0	0.0	0	0.0	0.0	0.4463123209319265	4.340972026284362e-14	True
Italy_Sicily_Punic_oEuropean_I7762	True	0	1.000	0	0	0	1.26524e-16	0.0	1.0	0	3.540057136319774e-12	0.10129722571532118	0.0005450092755581171	True
Italy_Sicily_Punic_oEuropean_I7762	True	0	0	1.000	0	0	3.98891e-11	6.031841692788475e-13	2.1260770921571748e-13	8.177123589026003e-06	0	0.0017290614709069008	2.55789611713908e-10	False
Italy_Sicily_Punic_oEuropean_I7762	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_oEuropean_I7762	True	0	0	0	0	1.000	0	0.0	0.0	0.0	0.0	2.040622432142314e-05	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.688	-0.033	0.694	0.098	-0.447	0.0654545	nan	0	0	0	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.445	-0.285	0.807	0.033	0	0.0385653	0.08173801652907575	0	0	0	0	0.08173801652907575	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.321	-0.763	1.026	0	0.423	1.85402e-13	7.771561172376096e-16	0	0	0	7.771561172376096e-16	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	1.327	1.361	0	0.286	-1.974	1.50875e-06	6.698574372965282e-08	0	0	6.698574372965282e-08	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.688	0	0.687	0.093	-0.469	0.0999616	1.0	0	1.0	0	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0	-0.672	0.988	-0.054	0.739	0.000127784	1.7718844277148094e-05	1.7718844277148094e-05	0	0	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.475	-0.281	0.805	0	0	0.0540396	0.18590862303294087	0	0	0	0.5627296342947001	1.0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.069	0.956	0	-0.026	0	1.09684e-21	0.0	0	0	0.0	0	0.0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.838	1.260	0	0	-1.097	2.41819e-11	4.941602682606572e-13	0	0	1.0	1.5531768260412804e-07	0	False
Italy_Sicily_Punic_oEuropean_I8577	True	0.340	0	0.647	0.012	0	0.00251246	0.0020203187156302427	0	0.002194852503837774	0	0	0.0004261271370327169	False
Italy_Sicily_Punic_oEuropean_I8577	False	0.551	0	0.667	0	-0.218	0.0200163	0.039399584831710355	0	1.0	0	0.010952549451209825	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	-18.431	0	0	-4.034	23.465	1.52405e-30	0.0	0	0.0	0.0	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0	0.827	0.195	-0.022	0	0	0.0	0.0	0	0	0	0.0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0	-0.653	0.989	0	0.664	8.56891e-05	2.4119256780363862e-05	1.0	0	0	0.0916585936063633	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0	1.235	0	0.032	-0.267	5.39127e-20	0.0	0.0	0	0.0	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	False	0	0	0.663	-0.027	0.365	4.00356e-07	3.47356257091036e-08	4.58983206996777e-09	6.569389230126621e-05	0	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	True	0.077	0.923	0	0	0	1.82081e-21	0.0	0	0	0.0	0.19412909757780628	2.466915560717098e-13	True
Italy_Sicily_Punic_oEuropean_I8577	True	0.346	0	0.653	0	0	0.00426652	0.005790367063755131	0	0.0024763306785111627	0	0.7356353538551004	0.01386697547878557	True
Italy_Sicily_Punic_oEuropean_I8577	True	0.945	0	0	0.055	0	0	0.0	0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_oEuropean_I8577	False	-9.460	0	0	0	10.460	0	0.0	0	0.0	0.0	0.0	0	False
Italy_Sicily_Punic_oEuropean_I8577	True	0	0.547	0.453	0	0	2.2114e-13	5.329070518200751e-15	4.440892098500626e-16	0	0	1.0	3.666844605731967e-12	True
Italy_Sicily_Punic_oEuropean_I8577	False	0	1.021	0	-0.021	0	1.74819e-21	0.0	0.1830112407816068	0	1.0	0	0.0014722711398608146	False
Italy_Sicily_Punic_oEuropean_I8577	False	0	1.251	0	0	-0.251	1.43261e-20	0.0	2.3759882950002975e-12	0	0.0	0.01817709888576058	0	False
Italy_Sicily_Punic_oEuropean_I8577	True	0	0	0.867	0.133	0	1.88898e-18	0.0	0.0	1.0	0	0	5.995204332975845e-15	False
Italy_Sicily_Punic_oEuropean_I8577	True	0	0	0.661	0	0.339	5.48436e-07	8.970488241111241e-08	6.660651030720999e-08	0.00015065528600632927	0	0.25827123287455966	0	True
Italy_Sicily_Punic_oEuropean_I8577	False	0	0	0	-0.140	1.140	0	0.0	0.0	0.0	0.0	0	0	False
Italy_Sicily_Punic_oEuropean_I8577	True	1.000	0	0	0	0	0	0.0	0	0.0	0.0	0.09990871716410998	0.0	True
Italy_Sicily_Punic_oEuropean_I8577	True	0	1.000	0	0	0	5.66353e-21	0.0	0.6234847932437122	0	1.5649392892669312e-10	0.6947417515769876	0.03037398169960681	True
Italy_Sicily_Punic_oEuropean_I8577	True	0	0	1.000	0	0	9.2542e-23	0.0	0.0	1.6587842210924464e-12	0	8.828711050012927e-07	0.0	False
Italy_Sicily_Punic_oEuropean_I8577	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Italy_Sicily_Punic_oEuropean_I8577	True	0	0	0	0	1.000	0	0.0	0.0	0.0	0.0	1.4387896596135263e-05	0	False
